DATE,NAV
17-Apr-14,25.23740
21-Apr-14,25.26540
22-Apr-14,25.28520
23-Apr-14,25.29920
25-Apr-14,25.27890
28-Apr-14,25.31200
29-Apr-14,25.36130
30-Apr-14,25.37150
02-May-14,25.39290
05-May-14,25.46620
06-May-14,25.41850
07-May-14,25.40130
08-May-14,25.44390
09-May-14,25.47380
12-May-14,25.52050
13-May-14,25.48160
15-May-14,25.49860
16-May-14,25.45370
19-May-14,25.46270
20-May-14,25.49020
21-May-14,25.59860
22-May-14,25.68630
23-May-14,25.80670
26-May-14,25.77350
27-May-14,25.79270
28-May-14,25.76860
29-May-14,25.82050
30-May-14,25.90880
02-Jun-14,25.89900
03-Jun-14,26.06740
04-Jun-14,26.11930
05-Jun-14,26.25460
06-Jun-14,26.35050
09-Jun-14,26.29980
10-Jun-14,26.28500
11-Jun-14,26.32430
12-Jun-14,26.29470
13-Jun-14,26.24550
16-Jun-14,26.20890
17-Jun-14,26.30890
18-Jun-14,26.22160
19-Jun-14,26.21300
20-Jun-14,26.18030
23-Jun-14,26.11880
24-Jun-14,26.21030
25-Jun-14,26.22920
26-Jun-14,26.21110
