Date,NAV
31-Jul-14,14.8881
30-Jul-14,14.8747
28-Jul-14,14.9081
25-Jul-14,14.9354
24-Jul-14,14.9669
23-Jul-14,14.9573
22-Jul-14,14.9257
21-Jul-14,14.9081
18-Jul-14,14.8346
17-Jul-14,14.8598
16-Jul-14,14.8496
15-Jul-14,14.8344
14-Jul-14,14.7874
11-Jul-14,14.7951
10-Jul-14,14.8022
09-Jul-14,14.8264
08-Jul-14,14.8267
07-Jul-14,14.8592
04-Jul-14,14.8659
03-Jul-14,14.8528
02-Jul-14,14.8402
30-Jun-14,14.7552
27-Jun-14,14.7371
26-Jun-14,14.7456
25-Jun-14,14.7678
24-Jun-14,14.7608
23-Jun-14,14.7138
20-Jun-14,14.7565
19-Jun-14,14.7913
18-Jun-14,14.8041
17-Jun-14,14.8621
16-Jun-14,14.8031
13-Jun-14,14.8384
12-Jun-14,14.8812
11-Jun-14,14.9008
10-Jun-14,14.8815
09-Jun-14,14.8959
06-Jun-14,14.9333
05-Jun-14,14.8795
04-Jun-14,14.819
03-Jun-14,14.7842
02-Jun-14,14.7218
30-May-14,14.7278
28-May-14,14.6885
27-May-14,14.6931
26-May-14,14.6642
23-May-14,14.6755
22-May-14,14.6352
21-May-14,14.6021
20-May-14,14.5622
19-May-14,14.5498
16-May-14,14.5313
15-May-14,14.5516
13-May-14,14.5372
12-May-14,14.5496
09-May-14,14.5322
08-May-14,14.5214
07-May-14,14.4996
06-May-14,14.5124
05-May-14,14.5326
02-May-14,14.4976
30-Apr-14,14.4866
29-Apr-14,14.4846
28-Apr-14,14.4593
25-Apr-14,14.4433
23-Apr-14,14.4494
22-Apr-14,14.4481
21-Apr-14,14.432
17-Apr-14,14.4084
16-Apr-14,14.3659
15-Apr-14,14.36
11-Apr-14,14.3479
10-Apr-14,14.334
09-Apr-14,14.3271
07-Apr-14,14.3101
28-Mar-14,14.3333
27-Mar-14,14.3223
26-Mar-14,14.3197
25-Mar-14,14.3093
24-Mar-14,14.3099
21-Mar-14,14.2957
20-Mar-14,14.2868
19-Mar-14,14.2876
18-Mar-14,14.2785
14-Mar-14,14.2664
13-Mar-14,14.2698
12-Mar-14,14.27
11-Mar-14,14.2575
07-Mar-14,14.221
06-Mar-14,14.225
05-Mar-14,14.2047
04-Mar-14,14.2056
03-Mar-14,14.1859
28-Feb-14,14.1904
26-Feb-14,14.1522
25-Feb-14,14.1671
24-Feb-14,14.1603
21-Feb-14,14.1891
20-Feb-14,14.1833
18-Feb-14,14.1784
17-Feb-14,14.1631
14-Feb-14,14.1575
13-Feb-14,14.128
12-Feb-14,14.1468
11-Feb-14,14.1805
10-Feb-14,14.2048
07-Feb-14,14.1816
06-Feb-14,14.1816
05-Feb-14,14.1867
04-Feb-14,14.1944
03-Feb-14,14.1557
21-Jan-14,14.3358
20-Jan-14,14.365
17-Jan-14,14.244
16-Jan-14,14.2657
15-Jan-14,14.2286
13-Jan-14,14.1472
10-Jan-14,14.0889
09-Jan-14,14.0587
08-Jan-14,14.0111
07-Jan-14,14.0228
06-Jan-14,14.0286
03-Jan-14,13.9632
02-Jan-14,13.9428
01-Jan-14,13.9428
31-Dec-13,13.9628
30-Dec-13,13.9377
27-Dec-13,13.8622
26-Dec-13,13.8853
24-Dec-13,13.8852
23-Dec-13,13.9083
20-Dec-13,13.9443
19-Dec-13,13.974
18-Dec-13,13.8712
17-Dec-13,13.7735
16-Dec-13,13.804
13-Dec-13,13.7798
12-Dec-13,13.8388
11-Dec-13,13.8441
10-Dec-13,13.8498
09-Dec-13,13.8146
05-Dec-13,13.9316
04-Dec-13,13.9447
03-Dec-13,13.9678
02-Dec-13,13.9779
29-Nov-13,13.9575
28-Nov-13,13.9766
27-Nov-13,13.9923
26-Nov-13,13.932
25-Nov-13,13.8956
22-Nov-13,13.8958
21-Nov-13,13.9258
20-Nov-13,13.9578
19-Nov-13,13.9769
18-Nov-13,13.8982
13-Nov-13,13.9041
12-Nov-13,13.7504
08-Nov-13,13.7917
07-Nov-13,13.9036
05-Nov-13,14.0073
01-Nov-13,14.0086
31-Oct-13,14.053
30-Oct-13,14.0772
29-Oct-13,14.08
28-Oct-13,13.9757
25-Oct-13,14.023
24-Oct-13,14.0233
23-Oct-13,13.99
22-Oct-13,13.9989
21-Oct-13,13.9994
18-Oct-13,14.0346
17-Oct-13,13.9813
15-Oct-13,13.9119
14-Oct-13,14.0042
11-Oct-13,14.0854
10-Oct-13,14.1235
09-Oct-13,14.1001
08-Oct-13,14.0607
16-Sep-13,13.8989
13-Sep-13,13.8653
12-Sep-13,13.8665
11-Sep-13,13.9036
10-Sep-13,13.9036
06-Sep-13,13.8346
05-Sep-13,13.9105
04-Sep-13,13.9023
03-Sep-13,13.7741
02-Sep-13,13.8478
30-Aug-13,13.6511
29-Aug-13,13.6733
28-Aug-13,13.5488
27-Aug-13,13.6876
26-Aug-13,13.9614
23-Aug-13,13.9924
22-Aug-13,14.0583
21-Aug-13,13.9254
20-Aug-13,13.4705
19-Aug-13,13.2637
16-Aug-13,13.4877
14-Aug-13,13.746
13-Aug-13,13.8161
12-Aug-13,13.9339
04-Jul-13,14.1925
03-Jul-13,14.1449
02-Jul-13,14.1655
28-Jun-13,14.1668
27-Jun-13,14.1191
26-Jun-13,14.1062
25-Jun-13,14.1391
24-Jun-13,14.1392
21-Jun-13,14.1753
20-Jun-13,14.1647
19-Jun-13,14.2437
18-Jun-13,14.2371
17-Jun-13,14.2494
14-Jun-13,14.2089
13-Jun-13,14.1969
12-Jun-13,14.212
11-Jun-13,14.2019
10-Jun-13,14.2217
07-Jun-13,14.2494
06-Jun-13,14.2605
05-Jun-13,14.2548
04-Jun-13,14.2702
03-Jun-13,14.2142
03-May-13,13.8707
02-May-13,13.8755
30-Apr-13,13.8592
29-Apr-13,13.8401
26-Apr-13,13.8369
25-Apr-13,13.8192
23-Apr-13,13.8268
22-Apr-13,13.8102
18-Apr-13,13.7782
17-Apr-13,13.758
16-Apr-13,13.7352
15-Apr-13,13.7103
10-Apr-13,13.6881
09-Apr-13,13.6851
08-Apr-13,13.676
05-Apr-13,13.6395
04-Apr-13,13.6145
03-Apr-13,13.6188
02-Apr-13,13.6101
28-Mar-13,10.1436
26-Mar-13,10.1395
25-Mar-13,10.142
22-Mar-13,10.1358
21-Mar-13,10.1316
20-Mar-13,10.126
19-Mar-13,10.1183
18-Mar-13,10.115
15-Mar-13,10.1076
14-Mar-13,10.1045
13-Mar-13,10.0914
12-Mar-13,10.0819
11-Mar-13,10.0754
08-Mar-13,10.0692
07-Mar-13,10.0677
06-Mar-13,10.0645
05-Mar-13,10.0549
01-Mar-13,10.0394
28-Feb-13,10.033
27-Feb-13,10.0315
26-Feb-13,10.0299
25-Feb-13,10.0337
22-Feb-13,10.0285
21-Feb-13,10.0237
20-Feb-13,10.0207
18-Feb-13,10.0074
15-Feb-13,10.0008
14-Feb-13,10.0064
13-Feb-13,10.0168
12-Feb-13,10.0181
11-Feb-13,10.0196
08-Feb-13,10.0138
07-Feb-13,10.0128
06-Feb-13,10.0091
30-Jan-13,10.0229
